 Maharashtra&#39;s Dhasai village becomes completely cashless,1
 Water detected on Solar System&#39;s largest metallic asteroid,1
 China&#39;s giant smog free tower is not effective: Report,1
 Delhi: Wazirabad-Noida stretch set to become signal-free,1
" Ganguly played his last international match on Nov 10, 2008",1
" Too many fake ₹500, ₹1,000 notes in circulation: RBI Guv",1
 Google Pixel users complain of phone cameras freezing,1
 Foodpanda ropes in Sunny Leone for online campaign,1
 22-year-old Gambia wrestler drowns in the Mediterranean,1
" All banks, post offices to remain closed on November 9",1
 Facebook posting old pics of users without permission,0
 Mesut Özil goal helps Arsenal advance in Champions League ,1
 Murali Vijay given out using Ultra-edge technology,1
 Uber drivers in UK go unpaid over banking error,1
 IBM predicted concept of Amazon&#39;s hi-tech stores 10 yrs ago,0
 Delhi govt arrests 360 people for drinking liquor publicly,1
 I&#39;d be Messi and Ronaldo combined: Usain Bolt,1
 Will reduce the need for cars by using cars: Uber CEO ,0
" Kejriwal loses cool during BBC interview, slams scribe",1
 Rats smile and express happiness with their ears: Study,0
 Lufthansa pilots reject latest pay offer,1
 95% of ex-servicemen happy with OROP: Parrikar,1
" Man crashes car during auto show, injures eight people",1
 NDMC Mayor caught singing National Anthem wrongly,0
 London concert to pay tribute to David Bowie,1
 Pakistan violates ceasefire in J&amp;K&#39;s Poonch sector,0
 In Pictures: The Heart of Asia conference in Amritsar,1
 Cops kill two criminals in Pune encounter,1
 Success is like Candy Crush: Priyanka Chopra,1
 Farhan to launch English music album with British producer,0
 Flipkart faces valuation markdown by investors,1
 Govt approves highway projects worth over ₹6k cr in 8 states,1
 New theory explains how the moon got to its current position,1
 Why were cricket bats decreed to be &#39;made of wood&#39;?,1
" ₹100, 50, 20, 10, 5, 2, 1 notes and coins still valid: Modi",1
 Access to playfields mandatory for schools: Govt,1
" Chinese firm develops $9,000 omni-directional VR treadmill",1
 15 new castes included in central OBC list: Govt,0
 Ex-Autonomy CFO charged for fraud in $11bn acquisition by HP,1
 UFC champion Conor McGregor to star in Game Of Thrones,0
" Tribal hockey tournament with 1,458 teams inaugurated",1
" Tencent gives staff ₹1,486 cr in shares on 18th anniversary",1
 China tops fastest supercomputer list 8th time in a row,1
 2 prisoners escape from Warangal jail using bed sheets,1
 Mark Zuckerberg&#39;s Pinterest account hacked again,1
 Aleppo bombing could amount to war crimes: UN,1
 Kailasa temple has been carved from a single rock,1
 Man booked for posting death threat on K&#39;taka CM&#39;s FB page ,0
 Tendulkar was not the 1st cricketer to score 200 in ODIs,1
 Service tax dept to auction Mallya&#39;s plane on November 28-29,1
 Property startup NoBroker raises ₹47 crore in fresh funding,0
" New drug claims to limit, repair brain damage from strokes",1
 Pak urges UN to send fact-finding mission to Kashmir,1
 LIC extends deadline for premium payment after note ban,1
" Amritsar Declaration names LeT, JeM as threat to peace",0
" Ranbir, Ranveer to appear on Koffee With Karan: Report",1
 New supersonic jet can cover 5500 km in 3.5 hours,1
 Lionel Messi dribbles past 5 Sevilla defenders in 5 seconds,1
 Mumbai poetry festival to feature 51 poets from 5 countries,1
 India projected to grow at 7.6% in 2017: UN report,1
 WhatsApp gets GIF support on iOS,1
 SoftBank has invested $2 bn in India so far: Masayoshi Son,1
 Don&#39;t expect Ashwin to take 5-fors consistently: Ganguly,1
" You can’t see road at night, only parked vehicles: Bombay HC",1
" RBI Act to be amended to scrap pre-Nov 9 ₹500, ₹1,000 notes",0
 Clashes between tribal king and police kill 55 in Uganda,1
 Why have the ₹1000 and ₹500 currency notes been invalidated?,1
 Samsung may launch a Jet Black Galaxy S7 to take on iPhone 7,1
 Trump outlined plan for first 100 days as US President,1
 Sleep deprivation costs US $411 billion every year: Study,1
 Real Madrid qualify for Champions League Round of 16,1
 J&amp;K: Board exams to be held twice; students given a choice,1
" Why can’t Kejriwal, Mayawati, Cong, Left unite: Kanhaiya",1
 Goa would be India&#39;s 1st cashless society: Parrikar,1
 GoDaddy India&#39;s Managing Director Rajiv Sodhi quits,1
 My daughters are mourning Trump&#39;s win: PepsiCo&#39;s Indra Nooyi,1
 65-yr-old beaten to death by molesters of his daughter,0
 PM Modi in top 10 of Forbes&#39; Most Powerful People list,0
 US navy&#39;s costliest destroyer breaks down after 1 month,1
 Russia ready to offer advanced anti-terror weapons: Putin,0
 ISIS fighters re-enter ancient Syrian city of Palmyra,1
 Team wins ₹3 lakh for app to analyse users&#39; personal stories,0
 Ratan Tata sued for damages in Bombay High Court,0
 Guj daily carried demonetisation story as April Fools&#39; prank,1
 Universal Studios Hollywood named World&#39;s Best Attraction,0
 Schumacher&#39;s family launches &#39;Keep Fighting&#39; initiative,0
 Maruti&#39;s domestic sales rose 2.2% in October,1
 TDP MP mocks demonetisation with costume,1
 ₹5 lakh crore deposited since demonetisation: PM Modi,1
 Oyo appoints Amazon executive as CTO,1
 Biker covers 10k km to raise funds for Zilla Parishad school,1
" Bear pain for 50 days, says Modi on demonetisation",1
  Notes banned with polls in mind: Mulayam Singh Yadav,1
 Govt to raise ₹5k cr via masala bonds for infra development,1
 Delhi to get four multi-storey shelters for homeless,1
 Paytm Founder responds to Delhi CM Kejriwal&#39;s allegations ,1
 Pope urges world leaders not to delay climate deals,1
" India assures all assistance for &#39;united, prosperous&#39; Afghan",1
 Boron detected on Mars for the first time,0
 New method to dissipate heat in electronic device discovered,1
 Brock Lesnar suspended for 1 year from UFC following doping,0
" Melania Trump scrawled &#39;Help Me&#39; on her ballot, tweets user",1
" Wish Jaya recovers fully soon, tweets DMK chief Karunanidhi",0
 Samsung offices raided over possible political scandal ties,1
 NASA crowdsourcing ideas to study Moon&#39;s surface,1
 In pictures: 42nd British National Dance Championships,1
 UK denies Brexit trade deal talks could take 10 years,0
 Wonder how Kohli maintains his good looks: Harbhajan,1
" Clooney, wife Amal headed for ₹2,000 crore divorce: Reports",0
 Video: Why do some people go bald?,1
 52 farmers committing suicide in India everyday: Kisan Sabha,1
 Twitter trolls Trump for &#39;unpresidented&#39; tweet,1
" Advani slams govt, Opposition over Parliament logjam",1
 Obama blocks Chinese takeover of technology firm,0
 Mumbai firm&#39;s study on sex trafficking wins European award,0
 Small changes are not the solution: Mamata on exemptions,1
 Sushma Swaraj shifted out of ICU: AIIMS,1
 Raipur temple installs swipe machine for donations,1
 UK makes wine trade &#39;insult&#39; to Italy amid Brexit talks,1
 New evidence shows ISIS role in Bangladesh cafe attack,1
" Three Apple employees quit to join Tesla, Ford",1
 HP govt asked to file report on water shortage in Shimla,1
" I want Paytm to be a verb, more than a noun: Paytm CEO",1
 Bihar topper scam accused found dead in Patna,0
 &#39;Rich nations must shut all coal-powered plants by 2030&#39;,1
 More Android devices are running Gingerbread than Nougat,1
 21 killed in ISIS suicide attacks in Iraq,1
" Demonetisation has hurt confidence in RBI, says S&amp;P",0
 E-challans in 26 cities of Maharashtra in six months,1
 HDFC cashier booked for converting black money worth ₹10L,0
 New notes will come to ATMs in 2-3 weeks: Arun Jaitley,1
 India&#39;s solar power generation capacity at 8.7 GW,1
 Army rejects WB CM Mamata Banerjee’s ‘coup’ allegations,1
" Microsoft brings classic Solitaire games to Android, iOS ",1
" RBI had plans to issue ₹5,000, ₹10,000 notes: Jaitley",1
 Yahoo shares fall 6% on revealing world&#39;s biggest hack,0
 Sridevi&#39;s daughter Jhanvi to debut in Karan Johar film,1
 ₹93 L in new notes seized from B&#39;luru note conversion racket,0
 Our PM has become the big boss of Big Bazaar: Mamata,1
 Apple Design head decorates UK hotel for Christmas,1
 Tax disclosure scheme to open from Dec 17 to March 31: Govt,0
" Oracle Co-founder earned over ₹4,000 crore in a day",1
 Vijay Goel sets camp to help people with currency exchange,1
" Chennai curator used 1,000-kg cover for pitch during cyclone",0
 Lower value notes 3 times the yearly supply: Govt,0
 Sports Min mistakenly tweets Olympics will happen in 2017,1
 Australian exercise class sets five Guinness World Records,1
 RBI may revise repo rate after currency infusion: Report,1
 SeaWorld to open in Abu Dhabi in 2022,0
" Trump softens stance on Hillary emails, Obamacare",1
 UK will have 18 months to negotiate Brexit: EU negotiator ,1
 Room for improvement in GST rates: Chidambaram,1
" After Barkha Dutt, Ravish Kumar&#39;s Twitter account hacked",0
 Introduce vacuum cleaning machines to clean roads: NGT,1
 Verma brothers reach singles&#39; semis at Bitburger Open,1
" Root, Rahul get into a spat after Root throws ball at him",0
 BJP observes &#39;black day&#39; over Tipu Sultan Jayanti,1
 New teaser of &#39;A Series of Unfortunate Events&#39; out,1
 Govt mandates 20% local parts in mobiles for export aid,1
 Students sing Christmas carols for teacher with cancer,1
 Airline drops free flight tickets from sky in Canada,1
 Scientists develop technique which makes cameras &#39;faster&#39;,1
 Apollo rejects AIADMK&#39;s heart surgery claims on Jayalalithaa,0
 Australia have been dismissed below 100 by 4 visiting teams,1
 How do hackers crack your passwords?,1
" Sensex plunges 338 points, Nifty loses 111 points",1
 New MH370 probe claims pilot was not at controls,1
 Opposition to observe &#39;Black Day&#39; against note ban on Dec 9,0
 Kajol to star in Tamil film opposite Dhanush: Report,0
 GDP growth to slow down over demonetisation: Goldman Sachs,1
" Common man, not rich having sleepless nights: Kejriwal",1
 Wearable airbag made to prevent hip fractures in the elderly,1
" Nifty lost 7.5% in November, worst in over 3 years",1
 Rajinikanth returned money to distributors on film&#39;s failure,1
 Indian junior men&#39;s hockey team win 4 Nations tournament,1
 Eastern Aleppo becoming a &#39;giant graveyard&#39;: UN,1
 Allegations of mishandling DoCoMo issue baseless: Mistry,1
" Jamshedpur: Sackful of torn ₹500, ₹1k  notes found in drain ",1
 Lake in Bengaluru frothing due to pollution,0
 Alviro Petersen charged under CSA&#39;s anti-corruption code,1
 Bachchan sings Ganesh aarti song for &#39;Sarkar 3&#39;,1
" Personal data of over 1,30,000 US Navy sailors hacked",1
 Aadhaar critical step in enabling fairer access: UN,1
" Rajiv Jain named new IB chief, Anil Dhasmana new RAW head",0
 Video lists most liveable cities in the world,1
 Asus launches gaming laptop with Nvidia 1080 graphics,1
 Airport flight ticket sales under probe for black money,0
" Jio files complaint against Airtel, Vodafone, Idea: Report",1
 Chinese policemen chase hundreds of chickens on expressway,1
 IPL 2017 in danger of not happening: BCCI secretary,1
 Kejriwal slams Modi govt over ex-Army jawan’s suicide,1
 Leicester City set new UCL clean sheet record,1
 Flipkart&#39;s ex-CPO Punit Soni launches his own startup,1
 Hailakandi 1st in Assam to pay tea workers via bank accounts,1
 Scientists edit genome to cure sickle cell anaemia,1
 61% rural ST population in Maha lives below poverty line,0
 Video: Why is waking up so hard?,0
" Extra-marital affair cannot be abetment to suicide, rules SC",1
 Book returned to US library after 40 years,1
 RBI proposes &#39;Islamic window&#39; in banks for Sharia banking,1
 Raise investments to sustain 7.5% GDP growth: Manmohan Singh,1
 &#39;Fatal political error not to bring Babri under Centre&#39;,1
" Man booked in ₹2,000 fake note case in Punjab",1
" Elon Musk, Indra Nooyi join Trump&#39;s business council",1
" Only two Tests ended as drawn, not tied despite level scores",1
" Rahul wearing Italian glasses, can’t see India develop: BJP",1
 IOC to distribute $500 million among National Olympic bodies,1
 Rajinikanth requests fans not to celebrate his 66th birthday,1
 Tussauds dresses royals&#39; figures in Christmas sweaters,0
" Iran considers naval bases in Syria, Yemen",1
 Babies smuggled in biscuit cartons in WB,1
 Question on &#39;Sonam Gupta bewafa hai&#39; appears in IIT exam,1
 Interactive &#39;Avatar&#39; exhibition opens in Taiwan,0
 Delhi Deputy CM has more staff than Prime Minister,1
 Scientists develop world&#39;s 1st light-seeking nanorobot,1
 Trump may disrupt EU-US ties: EU chief,1
" Trump is Pakistani named Dawood, claims Pak news channel",1
 Australia select four uncapped players for final Test,1
 Carlsen wins third consecutive World Chess Championship,1
" 2016 was a year of transition, says Flipkart&#39;s Sachin Bansal",1
 Startup lets users find and book musicians online,1
 Enterprise pays homeless people to give tours to tourists,1
 Can&#39;t pay your hotel and travelling bills: BCCI to Eng team,1
 Which are the longest expressways in India?,1
 Donald Trump calls Fidel Castro &#39;brutal dictator&#39;,1
 Govt declares 1.65 lakh km roads as National Highway,0
 Clinton campaign chief asks supporters to go home  ,1
 Google hires team behind game-focused Android emulator,1
 Water level in 91 reservoirs dips to 68% in a week: Govt,1
 Iran to buy 80 Boeing aircrafts worth over ₹1.1 lakh crore ,0
" Saif Ali Khan&#39;s &#39;Chef&#39; to release on July 14, 2017",1
 82-year-old wheelchair-bound lady does indoor skydiving,0
 ₹20 cr Naxals&#39; black money deposited in banks: Reports,1
 Saudi &#39;puppeteer&#39; in Middle East proxy wars: UK Foreign Secy,0
 I am closer to Ranbir than Ranveer: Anushka Sharma,0
 65-yr-old woman attacks passenger with axe in Delhi Metro,0
 James Anderson ruled out of Chennai Test against India,0
 NY university to offer &#39;Grandma&#39;s spare room&#39; to students,1
 Will solve Cauvery issue in a day: BS Yeddyurappa,1
 Telecom firms waive off mobile banking charges till Dec 31,1
" Over 2,000 industrialists owe ₹3.9 lakh crore to banks",1
 Google Maps shows Trump Tower as ‘Dump Tower’,1
 Universal income to cover humans displaced by robots: Musk,1
 Dictionary names &#39;Xenophobia&#39; as Word of the Year for 2016,1
 Cloud telephony startup Knowlarity raises ₹136 crore,1
 K&#39;taka declares a day of mourning post Jayalalithaa&#39;s demise,0
 Mining sector can add $70 bn to India’s GDP in 15 years: CII,1
 World&#39;s largest cement maker rejects claims of funding ISIS,1
 Badals trying to scare me away from Punjab: Kejriwal,1
" Nokia unveils 2.5G feature phones priced at ₹2,000 ",0
 Warne announces 25 players to feature in Cricket Superstars,1
 Brathwaite 1st opener to remain not out in both Test innings,1
 16 kg gold recovered from baby diapers at Delhi Airport,0
 Vijender Singh to defend WBO Asia Pacific title on Dec 17,1
 Flipkart planning to enter food delivery business: Report,1
 2 Rio medalists stripped of medals following doping,0
 ADHM was an act of friendship: Aishwarya,1
 JNU missing student case transferred to Crime Branch,1
 Films selected for international festivals to get govt aid,1
 How does &#39;Ultra-edge&#39; technology work in cricket?,1
 Official trailer of &#39;Spider-Man: Homecoming&#39; released,0
 BJP youth wing leader arrested for ₹20 lakh unexplained cash,1
 SRK doesn&#39;t bring his stardom to sets of Raees: Nawazuddin,0
 Support for EU in Europe rises after Brexit,1
 US anti-missile system to go ahead under Trump: S Korea,1
 Kerala govt announces 70 acres of free land for IIT Palakkad,0
 Nobody will be spared for unaccounted cash: PM Modi,1
 101-yr-old from UK goes on trial on child sex abuse charges,0
 Demonetisation shattered faith of Indians: Manmohan Singh,0
" Army jawan martyred, 2 terrorists killed in encounter in J&amp;K",1
 Meryl to get lifetime achievement award at Golden Globes,1
 Author Salman Rushdie slams Donald Trump on Facebook,1
" HC issues notices to DDA, Delhi Police over filth in Dwarka",1
 #BoycottHamilton trending on Twitter,1
 PM Modi wins reader&#39;s poll for TIME&#39;s Person of the Year ,0
 Chinese university bans public display of affection,1
 Pakistan won&#39;t be able to copy new notes: Report,1
 Karnataka police raid Facebook office in Mumbai ,1
 8 arrested for entering Mumbai airport with fake tickets,1
 &#39;Indian private sector expansion needed in a big way&#39;,1
 Artists imagine A-Z of future if Trump elected US Prez,1
" Old notes can be used to pay power bills, taxes till Nov 11",1
" India, Qatar sign 4 pacts on visa, cyberspace, investments",1
 Banks get ₹5.44 lakh crore worth of scrapped notes,1
 Prehistoric giant sea reptile discovered in Antarctica,1
 Artist installs underwater sculptures for divers in US,1
" Will kidnappers accept ransom through Paytm, tweets user",1
 Indian startup signs contract with ISRO for mission to moon,1
 Black hole jets can influence star formations: Study,1
 Missing JNU student’s mother alleges ‘manhandling’ by cops,1
 &#39;Koi Ishaara&#39; song from &#39;Force 2&#39; released,1
 Pro-Brexit Farage jokes about Trump assaulting UK PM May,1
 Jayant 1st Indian to score a Test century batting at ninth,1
 Lufthansa pilots&#39; strike enters third day,1
 Lewis Hamilton wins Mexican Grand Prix,1
 At least 20 dead after Patna-Indore express derails in UP,1
 Delta Air Lines bans passenger after pro-Trump outburst,1
 Belgium asks UN to add its beer to global tradition list,1
 Bhumika Arora features on Harper&#39;s Bazaar India cover,0
 UK Parliament passes &#39;extreme surveillance&#39; law,1
 Ex-JP Morgan VP faces up to 422 yrs in jail for embezzlement,1
 I get paid equal to my male co-stars: Richa Chadha,0
 Iraqi forces liberate one-third of eastern Mosul from ISIS,1
 3 dead after fire breaks out in building in Delhi&#39;s Shahdara,1
" ₹3 lakh crore deposited in banks post ₹500, ₹1000 note scrap",1
 Giant galaxy spotted forming from &#39;cold soup&#39; of gas,1
 Demonetisation could cut 2% from India&#39;s GDP: Manmohan Singh,1
 Ranveer upset over &#39;sexist&#39; Jack &amp; Jones ad row: Reports,1
 Why aren&#39;t humans naturally nocturnal?,1
 Ex-serviceman&#39;s issue was with bank not OROP: VK Singh,1
 China&#39;s richest man warns Trump against reducing investments,0
 Jaitley responsible for my resignation: Poonam Azad,1
 35% of bank branches opened in last 3yrs were in rural areas,1
 Karnataka HC dismisses PIL against Akrama-Sakrama scheme,0
 Indian Railways&#39; earnings dip by over 4%,1
 Flipkart resumes cash on delivery option for payments,1
 Russia to block LinkedIn over data security,1
 &#39;World&#39;s oldest Santa Claus school&#39; is in US,1
 In pictures: Demonetised notes from across the world,0
 Around 450 mn Indians defecate in the open: Govt,1
 Man came from behind held my breasts: Sonam on molestation,0
 Visually impaired fan dances to song from Hrithik&#39;s &#39;Kaabil&#39;,0
 Kohli is the only player to take wicket on 0th ball in T20Is,1
 Modi shares video in which he was called ‘Merchant of Death’,1
 Chelsea tops PL table after 3-1 win over Man City,1
 Researchers discover shelf where Jesus was placed,0
 Playing world&#39;s best team in my 100th Test is special: Broad,1
 Shami takes 2 wickets to wrap up England innings in 20 mins,1
 Govt launches campaign for workers without bank accounts,1
 KL Rahul second Indian to be dismissed at 199 in Tests,0
 ‘How to convert black money into white’ trends on Google,1
 Mumbai&#39;s Elphinstone Road station to be renamed Prabhadevi,1
 Largest all-female expedition to Antarctica sets sail,1
 No multiple-choice questions in XII board exam: HRD Ministry,1
 Malawi convicts HIV+ man for ritual sex with 100 women,1
 Owl-inspired wing design reduces wind turbine noise,1
 Women will never be Roman Catholic priests: Pope,1
 Vodafone loss rises by 135% due to competition ,1
" Gold worth ₹2,700 crore bought in Hyderabad post note ban",0
 Priyanka to star in B&#39;wood film Fanney Khan: Reports,1
 Twitter reacts to Chetan Bhagat’s ‘cash…new trash’ tweet,1
 Top Lashkar-e-Taiba commander killed by armed forces in J&amp;K,0
 ‘Was forced by cops to name AAP MLA in Quran sacrilege case’,1
 Kisi shabya desh ne yeh nhi kia: Cong leader on note scrap,1
 Accept &#39;Laxmi&#39; coming to your home: Maha BJP chief to voters,0
 Extra ₹200 fuel advice amid change shortage burns bike,1
 Terror group once offered 10 camels for information on Obama,1
 Austrian airline lets flyers travel with Christmas trees,0
 Leonardo DiCaprio&#39;s island resort to be eco-friendly,1
" Milkha Singh, PT Usha meet Rio gold medalist Asafa Powell",1
 Volkswagen admits Audi also had emissions cheating software,1
 Maha plans to start signal schools for street kids in Mumbai,0
 Is Centre waiting for people to die due to pollution: SC,1
 Aus to promote &#39;responsible drinking&#39; during cricket matches,1
 Ready to work with CPI-M against demonetisation: Mamata,1
 Japan hockey team threatened in Lucknow by gun-bearing goons,1
 Russia ready to cut oil output: OPEC chief,1
 Scientists develop drug that &#39;could cure HIV and AIDS&#39;,1
 Chernobyl disaster site enclosed to prevent radiation leaks,1
" Whatever date Kaabil takes, Raees keeps following us: Rakesh",0
 Karisma plans to move in with rumoured boyfriend: Report,0
" Sachin set world record for most Test tons on Dec 10, 2005",0
 1st South Pole explorer actually wanted to visit North Pole,0
 PV Sindhu reaches semi-finals of Hong Kong Open,1
 Amitabh Bachchan attempts Shastri&#39;s Tracer Bullet Challenge,1
 Yuvraj misspells PM Modi&#39;s name in wedding invitation,1
 Man punches kangaroo in the face to rescue his dog ,0
 Deepika Padukone features on Dec cover of &#39;Hello!&#39; magazine,1
 Samsung no longer among most profitable smartphone makers,1
 Sion hospital doctor fails to spot bullet in patient&#39;s body,0
 Proud to be in same era as Andy Murray: Novak Djokovic,1
 Omar refuses to use his phone after Reliance Lyf explodes,1
 FIFA announces replacement for Ballon d&#39;Or awards,1
 Jan Dhan accounts with deposits over ₹50k to be scrutinised,1
 US presidential election sees record betting,1
 Plus-size model Ashley Graham gets her own Barbie doll,1
 Ben Stokes accuses ICC of siding with Indian players,1
 Arnab Goswami resigns as Times Now Editor-in-Chief,1
 London&#39;s iconic Piccadilly Lights to undergo renovations,0
 Pak warns against use of water as an instrument of coercion,1
 Sting to reopen Bataclan on eve of Paris attacks anniversary,1
 El Salvador struck by 7.0 magnitude earthquake,1
 4-year-old boy test drives McLaren&#39;s electric car,1
 TRAI to examine Jio&#39;s offer of free services till March 31,1
 Want to see Rahul Gandhi sing National Anthem: Anupam Kher,0
" Johar hits back at filmmakers, singers over ADHM",1
" Raj board&#39;s mistake deprives girl of rewards, silver medal",1
 Meals for US Prez are prepared by 54-yr-old chef Cristeta,0
 UK&#39;s former first lady Samantha Cameron starts fashion line,1
 High time artistes like Dylan won a Nobel Prize: Swanand ,0
 8-yr-old Indian wins gold in U-8 World Kickboxing C’ship,1
 Praying that Hillary becomes next US President: Balan,1
 Chris Evans H&#39;wood&#39;s Best Actor For The Buck In 2016: Forbes,0
 Sachin interacts with students at Sehwag&#39;s school,1
 Bombardier to expand its services in three continents,1
 Clinton supporter Lady Gaga protests outside Trump Tower,1
 25-yr-old woman advocate stabbed to death in public ,0
 #Rio2016 most popular hashtag in India in 2016,0
" &#39;Jhanvi Kapoor, Shahid&#39;s brother to debut in Sairat remake&#39;",1
" 95% India uses Facebook through mobile: Umang Bedi, India MD",1
" Miscreants break into SBI ATM in Odisha, find no cash",1
 Pakistan refuses to accept body of intruder killed by BSF,1
 Barcelona held to 1-1 draw by third division side,1
 Sushma Swaraj assures action in gang-rape of American woman,1
 106 tigers have died in India this year: Govt,1
 Rent-a-Jew project launched to educate Germans about Jews,0
 People who do corruption are creative: PM Modi,1
 Doctor booked for &#39;turning away&#39; sick baby over ₹500 notes,1
 England make successful DRS appeal to dismiss Rahul,1
 Subramanian Swamy files complaint against Ratan Tata,1
 British boxer lifts weights using just his teeth,0
 Maharashtra to link its schemes for poor with Aadhaar,1
 Online registry terms white males as &#39;greatest threat&#39; to US,1
 Armed men open fire outside school in Pak&#39;s Punjab,1
 Cubs&#39; celebration 7th largest gathering in human history,1
 Batsman given out after leaving the field to change his bat,1
 Ryanair passengers perform onboard to cheer up cabin crew,0
 Bipasha Basu falls sick after recent Delhi visit,1
 Man commits suicide after girlfriend killed self in same way,0
" Modi leads Trump, Putin in TIME&#39;s &#39;Person of the Year&#39; poll",1
 Punjab does not have water to spare: Kejriwal on SYL issue,0
 Company demolishes wrong house due to postbox error in Aus,0
 Student commits suicide at Amity University hostel,1
 Pen-Pineapple-Apple-Pen cafe opens in Japan,1
 BCCI excluded from ICC Working Group meeting,1
 Delhi airport resumes operations after suspension due to fog,1
 Faraday Future sued for $10 mn for late payments to supplier,0
 Canadian houseboat spotted on an Irish beach,1
 Nano serious drain on Tata Motors financial resources: Wadia,0
 Hyperloop to cover two-hour distance in 12 minutes,1
 Indian-American executives arrested in US over fraud charges,1
 India tops Asia in innovation chart,0
 UK &#34;bit naive&#34; to expect EU trade deal in 2 years: Germany,1
 Over 40 cr workers across India affected by note ban: AAP,0
 Football match paused to let goalkeeper save injured seagull,1
 ₹1 lakh aid to family of man who died while exchanging notes,1
 I will remove PM Modi from Indian politics: Mamata,1
 Rajasthan villagers throng quarry for hidden treasure,0
 Are you man or kite: Sehwag to Kaif on birthday,1
 Zuckerberg denies fake news on Facebook impacted US election,1
 Team India to attend Yuvraj Singh’s pre-wedding bash,1
 Environment of torture in Turkey post failed coup: UN expert,0
" Railways, buses, metros to accept old ₹500 notes till Dec 10",0
 Mercedes releases new ad seeking Formula One driver,0
 Bollywood producer&#39;s kin charged in Mumbai land fraud case,1
 Pakistan High Court rejects plea seeking PM Sharif&#39;s removal,0
 Tata Motors posts strongest car sales in 4 years ,1
 RBI Governor Urjit Patel gets ₹2 lakh in salary,0
 80-yr-old believed to be &#39;world&#39;s oldest flight attendant&#39;,0
 Welcome to the crazy Golmaal family Parineeti: Ajay Devgn,1
 Video shows making of The Humma Song from OK Jaanu,0
 US libraries report defacement of more Qurans post Trump win,0
 Musk responds to troll who called him &#39;national disgrace&#39;,1
 Trailer for Tom Cruise&#39;s &#39;The Mummy&#39; released,0
 Video shows view from &#39;world&#39;s longest zip line over water&#39;,1
 Turkey stadium bombing claimed by Kurdish militants,0
" Why do we need self-driving permit but not Tesla, asks Uber",0
 Mickey Mouse 1st cartoon character to get Walk of Fame star,1
 Sunny Leone launches her own mobile app,1
" Tamil Nadu govt declares Dec 6, 2016 as public holiday",0
 Anushka Manchanda features on cover of L&#39;Officiel India,0
 PM Modi wishes LK Advani on his birthday,1
 Sánchez scores hat-trick as Arsenal defeat West Ham 5-1,1
 Ball going for six hits camera during an ODI match,1
 IRCTC suspends helicopter joyride after Mumbai chopper crash,1
 Doctor claims making ice-cream to enhance sports performance,1
 Hyperloop Co-founder backs California&#39;s US exit on Trump win,1
" First poster of Shraddha, Aditya&#39;s &#39;OK Jaanu&#39; released",0
 Judiciary must remain in Lakshman Rekha: Attorney General,1
 Delhi restaurants forced to shift brunch indoors due to smog,1
 Facebook tests desktop group voice calling to rival Skype,1
 Death toll in Patna-Indore express train accident crosses 90,1
 Pak can and must take action against terror: US,1
 Lyft COO not interested in Donald Trump&#39;s cabinet post,1
" Russia hacked Republican Committee, but kept data: Reports",0
 Gurugram may get dedicated real estate regulator: Report,0
 Donald Trump reverses stance on torture tactics,1
 I want $100 million cash to fight Mayweather: Conor McGregor,1
" Petrol, diesel to be 0.75% cheaper on digital payments",0
 Kevin Pietersen sledges Aus keeper from commentary box,1
" Google, Apple promise not to build a Muslim database",1
 Barcelona releases Messi&#39;s first-ever Barça goal video,1
 Ukraine students make Steve Jobs portrait with keyboard keys,1
 Zeenat Aman is the 1st Indian to win Miss Asia Pacific title,1
 World&#39;s longest hair recorded is over 18 feet long,1
 Honda Cars sales fall by 20-30% after demonetisation,0
 Soldier martyred in ceasefire violation in J&amp;K,1
 Proposal to link metro to Gurugram Railway station approved,1
 Oil prices rise to 16-month high over OPEC deal,0
" NDMC to issue birth, death certificates online",0
 Utd register 4th straight home draw against West Ham,1
 Vespa launches scooter priced at ₹12 lakh in India,1
" Clinton made me better Prez, didn&#39;t take credit: Obama",1
 West Bengal govt reduces total number of departments,0
 Vine will be relaunched as Vine Camera: Twitter,1
 Harvard creates world&#39;s smallest radio receiver,0
" Over 1,300 dead on Mumbai-Pune Expressway in 6 years",0
 Internet services in Kashmir restored after over 4 months,1
 Only senior citizens allowed to exchange old notes on Nov 19,1
" &#39;Philippines happy to join world order led by Russia, China&#39;",1
 Death toll in twin blasts at Turkey stadium rises to 38,0
 Southernmost marathon on earth takes place in Antarctic,1
 Bhutan blocks India’s four nation-road connectivity plan,1
 NASCAR driver pulled over for speeding on his way to a race,1
 Gurugram police to look into fudging Op Muskaan entries,1
 Sachin Tendulkar was bowled on debut by another debutant,1
" NZ debutant takes 7 wickets, wins Man of the Match",1
" India, Vietnam sign civil nuclear cooperation deal",0
 Cyrus Mistry removed as Director of TCS,1
 Aamir Khan raps in new version of song &#39;Dhaakad&#39; from Dangal,0
 Canada investigates &#39;pinging&#39; sound coming from Arctic floor,1
" US joined World War II two years after UK, France",0
 Qantas launches app to provide VR tour of Australia,1
" Euro was a mistake, says Nobel Prize-winning economist",1
 Who wouldn&#39;t want to date Salman Khan: Amy Jackson,1
" Govt sanctions ₹21,000 cr to co-operative banks for farmers",1
 Cyclone Nada weakens over Bay of Bengal,1
 Ex-Indian Army chief cautions over new Pak Army head,1
 Everyone agrees to a holiday: Speaker on unity in Lok Sabha,0
